,Close,sent,pos,neg,neu,RSI,MACD,K_percent,R_percent,Price_Rate_Change,On_Balance_Volume,Prediction
129,0.8231297704083933,1.0,0.224,0.0,0.7759999999999999,0.6965176839358642,0.3946999396908807,0.7920263841722733,0.7920263842043358,0.5791408017200097,0.9413085271703548,1.0
130,0.8243468206772029,1.0,0.038,0.0,0.962,0.682906713201372,0.41850851741588424,0.7650830594485942,0.7650830594795659,0.5550398468640103,0.9751058510653412,0.0
131,0.8178561225486267,1.0,0.227,0.0,0.773,0.6045770433861393,0.43169410853637724,0.6453254730833325,0.6453254731094562,0.6464793954132846,0.9499228653716205,0.0
132,0.7950035795264447,1.0,0.17600000000000002,0.113,0.711,0.5020824999679332,0.42698387077585515,0.5154585045234947,0.5154585045443612,0.5067295615013555,0.9241056917017288,0.0
133,0.7538961992769244,0.0,0.0,0.121,0.879,0.4449088463302792,0.3977934816230072,0.28185250333964346,0.28185250335105316,0.5166351369234551,0.8971149369166871,1.0
134,0.7745851397463215,1.0,0.251,0.028,0.721,0.44070677777855244,0.38534436856812443,0.3994241105764276,0.39942411059259697,0.5051784265323781,0.9249523794097022,0.0
135,0.7659309431858605,1.0,0.173,0.053,0.774,0.4027444964863636,0.3692549275141724,0.350243838135769,0.3502438381499474,0.4913580242601263,0.904828668231874,0.0
136,0.7507860484968232,0.5,0.083,0.114,0.8029999999999999,0.4711986184192036,0.3467587681176717,0.26248686169946545,0.2624868617100913,0.4101881579075899,0.8820107879970182,0.0
137,0.741185302356826,0.0,0.0,0.103,0.897,0.35942314691304306,0.32269231776183854,0.2078029556541724,0.20780295566258455,0.21502970000514193,0.8635367351919758,1.0
138,0.7413205540536822,0.0,0.068,0.084,0.848,0.4618955878281295,0.3032767613164265,0.16846786665432428,0.1684678666611441,0.29116000977214673,0.8885612074513083,1.0
